1,1,0,2
1,3,19.4382900608,1.92019646152
1,5,10.5025875183,1.91890217666
2,5,23.7782644279,1.91299680886
1,7,6.35738391395,1.92566827657
2,7,16.3408068801,1.91263782593
3,7,25.7134526118,1.91139969105
1,9,3.97626141651,1.93582791084
2,9,12.0481216147,1.91445316871
4,9,26.8315151707,1.91123207247
1,11,2.54014026437,1.94678098216
2,11,9.20359119952,1.91755592332
3,11,15.4308121657,1.91184538291
4,11,21.2949130217,1.91042506855
5,11,27.5721486589,1.91169103914
1,13,1.67127912121,1.95664393892
2,13,7.16082255814,1.92165414309
3,13,12.6681491239,1.91335332521
4,13,17.8984858804,1.91111999713
5,13,22.7612326293,1.90978382314
6,13,28.1037954143,1.91252797497
1,15,1.13905122479,1.96471333664
2,15,5.62478825508,1.92654549684
4,15,14.9882648166,1.911798118
7,15,28.5036967572,1.91362509723
1,17,0.80395166796,1.97105600583
2,17,4.44294963178,1.93199137244
3,17,8.79541356777,1.91776569768
4,17,13.0091601184,1.91299622206
5,17,16.9176625167,1.91079868405
6,17,20.5007202364,1.91081404478
7,17,24.535675173,1.90956431682
8,17,28.811941393,1.91489445454
1,19,0.585714176323,1.97599097773
2,19,3.52602125375,1.93770733782
3,19,7.47412840497,1.92052419356
4,19,11.1812213864,1.91442322054
5,19,14.7215441391,1.91195626289
6,19,18.5200091211,1.91149403733
7,19,21.637505125,1.90969918311
8,19,25.2043374015,1.90952370812
9,19,29.0519491217,1.91625338063
1,21,0.438697559036,1.97984522727
2,21,2.81389966288,1.94340876156
4,21,9.86397851262,1.91604811227
5,21,13.2289760247,1.91293176149
8,21,22.4979121461,1.90943885839
10,21,29.2393049392,1.91762621246
1,23,0.336526095618,1.98288470017
2,23,2.26122025552,1.94886419096
3,23,5.39107015606,1.92721768311
4,23,8.59253444957,1.91803477407
5,23,11.6995629717,1.9136928163
6,23,14.5406820976,1.91221216168
7,23,17.6510163743,1.9106123989
8,23,20.09417002,1.91181988661
9,23,23.2522153991,1.90952391709
10,23,26.1323779741,1.90974320739
11,23,29.385598157,1.91895267027
1,25,0.263521318509,1.98531004054
2,25,1.83194038286,1.95392269009
3,25,4.62552772357,1.93080043636
4,25,7.64430703593,1.92005025061
6,25,13.3843768905,1.91302716652
7,25,15.9607084527,1.91094160485
8,25,18.8617249685,1.91246397677
9,25,21.0317576959,1.90992440528
11,25,26.5218639482,1.90989975306
12,25,29.4999541484,1.92019265396
1,27,0.210065261239,1.98726897734
2,27,1.49738918763,1.95851064099
4,27,6.70520337694,1.92250033675
5,27,9.44998424246,1.9164278066
7,27,14.409202886,1.91253197159
8,27,17.0793778313,1.91055358813
10,27,21.7827584874,1.90952564845
11,27,24.2043142522,1.90958126407
13,27,29.5896270367,1.92132514351
1,29,0.170072516654,1.98886987416
2,29,1.23517509429,1.96261209747
3,29,3.38368048827,1.93856554175
4,29,5.99122844061,1.92485009945
5,29,8.46913316012,1.91829115402
6,29,10.8893466216,1.91487698925
7,29,13.5004286829,1.9132265883
8,29,15.6511425879,1.91099757805
9,29,18.0971566358,1.91074009945
10,29,19.8538287273,1.9130817718
11,29,22.3750645551,1.90937386631
12,29,24.6852815504,1.90930409924
13,29,27.1031964016,1.91034214627
14,29,29.6603109361,1.9223435958
1,31,0.139580140307,1.99019264858
2,31,1.02814007148,1.96624687311
3,31,2.92244381942,1.94229401948
4,31,5.27465519499,1.92765728224
5,31,7.7534196946,1.9198330947
6,31,10.1190989432,1.91588504624
7,31,12.2924794051,1.91309953192
8,31,14.3097523043,1.91289663168
9,31,16.6304718248,1.91070281318
10,31,19.0680350713,1.91365890482
11,31,20.6456542634,1.91029729393
12,31,22.9378821185,1.90929662743
13,31,25.0785920056,1.90931403647
14,31,27.3622438694,1.91061464497
15,31,29.71640396,1.92325075755
1,33,0.115938565191,1.99129679892
2,33,0.863306053265,1.9694532833
4,33,4.72494762287,1.93024635495
5,33,6.97668991354,1.92159162858
7,33,11.3039910345,1.91403706643
8,33,13.5897489681,1.91349620296
10,33,17.5495701319,1.91050622177
13,33,23.4617281163,1.9097513074
14,33,25.446910685,1.90948789157
16,33,29.7612621797,1.92405446502
1,35,0.0973337020929,1.99222711572
2,35,0.730918362616,1.97227678988
3,35,2.17430884191,1.94969260502
4,35,4.17042258876,1.93327155305
6,35,8.38521727496,1.91853922383
8,35,12.5064834389,1.91290326617
9,35,14.2330243563,1.91328823238
11,35,18.4018666541,1.91105000049
12,35,19.7076616875,1.91433622894
13,35,21.8646941559,1.90948390347
16,35,27.7658964142,1.91122386131
17,35,29.7974299411,1.92476478897
1,37,0.0824965257711,1.99301770974
2,37,0.623651647169,1.97476341587
3,37,1.8964276188,1.9529909573
4,37,3.74386172295,1.93597434872
5,37,5.75976120001,1.92558137257
6,37,7.83049737536,1.91975075686
7,37,9.76015556337,1.91596318166
8,37,11.6079092182,1.91365751915
9,37,13.659454391,1.91380866131
10,37,15.2588466396,1.91118977316
11,37,17.1568170387,1.9104957414
12,37,19.1943643447,1.9148147715
13,37,20.374805657,1.91077796591
14,37,22.3025286581,1.90938470088
15,37,24.0406960662,1.90989551543
16,37,25.9477221984,1.90966938858
17,37,27.9522748533,1.91158486451
18,37,29.8268330734,1.92539230898
1,39,0.0705219596438,1.99369485704
2,39,0.535989333337,1.97695634061
4,39,3.31327283471,1.93906171791
5,39,5.20401005552,1.92798275038
7,39,9.03175721576,1.91703034207
8,39,10.7385432927,1.91542789212
10,39,14.1733822969,1.91368820925
11,39,16.1232210946,1.91091667684
14,39,20.9520691162,1.90989418336
16,39,24.4241535798,1.90930812302
17,39,26.2177466886,1.90963255644
19,39,29.8509322907,1.92594718041
1,41,0.060753097935,1.99427902242
2,41,0.463754643428,1.97889443309
3,41,1.44381257337,1.95920984734
4,41,2.98204221683,1.94174865535
5,41,4.78896287828,1.92994570635
6,41,6.55048288667,1.92305488323
7,41,8.3243034113,1.918785374
8,41,10.2587902492,1.91610158952
9,41,11.8671500662,1.91344973919
10,41,13.7140985502,1.91413999606
11,41,15.1057008302,1.91127987205
12,41,16.8120979794,1.91053081318
13,41,18.624709372,1.9114909489
14,41,19.6183028455,1.91542145861
15,41,21.4435253569,1.90957277382
16,41,23.171199814,1.90932389875
17,41,24.7498336273,1.90924911536
18,41,26.4470450506,1.90973900866
19,41,28.2501831579,1.91233181325
20,41,29.8708404611,1.92643868715
1,43,0.0527055297256,1.99478631184
2,43,0.403763703136,1.98061184756
3,43,1.27414718738,1.9618796137
4,43,2.64790293484,1.94475705976
5,43,4.33074910961,1.93225717622
6,43,6.13267521304,1.92444933657
7,43,7.88821463073,1.9197525766
8,43,9.51872334684,1.91623560722
9,43,11.0844746107,1.91433837998
10,43,12.795792552,1.91272924036
11,43,14.1269483494,1.9140795568
12,43,15.8892505645,1.91083481787
13,43,17.4932475841,1.91048674963
14,43,19.2723254645,1.91579820387
15,43,20.1738084658,1.9113457333
16,43,21.9182435307,1.90949684105
17,43,23.5792552568,1.91015383404
18,43,25.0207791732,1.90926400178
19,43,26.6690727248,1.90995242321
20,43,28.3905423172,1.91276268789
21,43,29.8874105963,1.92687508203
1,45,0.0460168512244,1.99522952609
2,45,0.353570810941,1.98213817907
4,45,2.39091097097,1.94732208157
7,45,7.28206780509,1.92072916859
8,45,8.89317565624,1.91724281351
11,45,13.756971061,1.91447068256
13,45,16.5131694749,1.91084950364
14,45,18.1587457848,1.91071625711
16,45,20.7029888498,1.91016072712
17,45,22.2538965796,1.90943023117
19,45,25.2907617659,1.90931714538
22,45,29.9013010918,1.9272635799
1,47,0.040412341344,1.99561893303
2,47,0.311282249902,1.9834988644
3,47,0.994235298876,1.96680447483
4,47,2.13168618981,1.95014886574
5,47,3.60422334936,1.93685318885
6,47,5.15624200465,1.92824921038
7,47,6.76915306289,1.9221674091
8,47,8.27844665942,1.91903115902
9,47,9.94519530665,1.91579037371
10,47,11.3557901072,1.91392432373
11,47,12.9145936866,1.91267600396
12,47,14.0907863596,1.91444932937
13,47,15.7074650527,1.91088904703
14,47,17.2031549268,1.91049302529
15,47,18.7941324161,1.91202875715
16,47,19.5627268633,1.91629590956
17,47,21.1648606435,1.90973268215
18,47,22.6500597421,1.90923957133
19,47,23.9447295563,1.91033385959
20,47,25.5530341847,1.90964821495
21,47,26.9835161209,1.91022126162
22,47,28.6179673003,1.91361554633
23,47,29.9130239126,1.92761042659
1,49,0.0356812191003,1.99596284119
2,49,0.275419729627,1.98471567683
3,49,0.887600356955,1.96888957659
4,49,1.93213441167,1.95252316859
5,49,3.27088308036,1.93940086253
6,49,4.8344799205,1.92977672666
8,49,7.93288082379,1.91981096091
9,49,9.32583253066,1.91654436352
10,49,10.6499326721,1.91601105678
11,49,12.1846276052,1.91319959493
12,49,13.7906358535,1.91478686528
13,49,14.8882898172,1.91147665228
15,49,17.7896735541,1.91050411897
16,49,19.3214878694,1.91658645125
17,49,20.0200113472,1.91197768375
18,49,21.5587834479,1.90948068216
19,49,22.9884439998,1.90923846649
20,49,24.2637040005,1.90939808501
22,49,27.1594147541,1.91030408852
23,49,28.7261767485,1.91409511246
24,49,29.9229801922,1.9279209993
1,51,0.0316599648213,1.99626802546
2,51,0.244820026365,1.98580722032
4,51,1.73060956485,1.95511001518
5,51,3.02074136443,1.94143366616
7,51,5.93267590317,1.92492977997
8,51,7.39071808043,1.92043734014
10,51,10.3438532579,1.9164753157
11,51,11.5649707525,1.91367456455
13,51,14.0625793352,1.91478962634
14,51,15.5445582294,1.91100714306
16,51,18.3556447464,1.91093443006
19,51,21.9563893176,1.9095411711
20,51,23.3186339049,1.90942627657
22,51,25.857992029,1.90979822681
23,51,27.3119866316,1.91047200569
25,51,29.9314866111,1.92819991507
1,53,0.0282204188708,1.99654005492
2,53,0.218560639688,1.9867893916
3,53,0.708726616243,1.9727136541
4,53,1.57512953361,1.95726068729
5,53,2.74388535469,1.94379531266
6,53,4.07894006211,1.93387901238
7,53,5.52380011198,1.92647116168
8,53,6.92845826987,1.92166246811
9,53,8.24332024269,1.9192737326
10,53,9.71751326456,1.91597067327
11,53,10.9425141064,1.91462564035
12,53,12.3405326585,1.91297378052
13,53,13.8171379467,1.91508029561
14,53,14.795348475,1.91157971933
15,53,16.2056266673,1.91106299337
16,53,17.4567789142,1.91050143449
17,53,18.9254211241,1.91262961681
18,53,19.5271587688,1.91698141613
19,53,20.912926202,1.90990952634
20,53,22.2187522307,1.9094973986
21,53,23.6503893603,1.9106133428
22,53,24.7865374893,1.90924282983
23,53,26.0698955469,1.9095717413
24,53,27.4625424953,1.91072153442
25,53,28.9025240546,1.91501293215
26,53,29.9387950374,1.92845113505
1,55,0.0252611834702,1.99678353752
2,55,0.195904475145,1.98767578645
3,55,0.639337769511,1.97432975775
4,55,1.41772806397,1.95958606375
6,55,3.82919890601,1.93546905393
7,55,5.12187341764,1.92848243623
8,55,6.47136140356,1.92351870589
9,55,7.96799829098,1.91990662325
12,55,11.7597379704,1.91346938211
13,55,13.0893348927,1.91265877372
14,55,14.0404962231,1.91509704616
16,55,16.6765453941,1.91057903854
17,55,17.9957921024,1.91059779733
18,55,19.3534484582,1.91720519051
19,55,19.9007048833,1.9126450356
21,55,22.5607605977,1.90922305857
23,55,24.9868797062,1.90925765561
24,55,26.2548744985,1.90961701385
26,55,28.9867160556,1.91551640711
27,55,29.9451072366,1.92867805919
1,57,0.0227013329998,1.99700231247
2,57,0.176258356989,1.9884780588
4,57,1.29588532277,1.96150683949
5,57,2.30632862962,1.94815941881
7,57,4.86886958687,1.92968841936
8,57,6.21104215074,1.92440185251
10,57,8.71547163666,1.91757623672
11,57,10.0703194599,1.91576417006
13,57,12.466398894,1.91287043276
14,57,13.8380969896,1.9153472203
16,57,16.0146353194,1.91080473855
17,57,17.2344741073,1.91051634197
20,57,20.3349160562,1.91082894246
22,57,22.8496319558,1.90923501309
23,57,23.8862381121,1.91078968794
25,57,26.4128740945,1.90969375428
26,57,27.6811346515,1.91106759681
28,57,29.9505859612,1.92888360967
1,59,0.0204757513707,1.99719959779
2,59,0.159141539933,1.98920621181
3,59,0.520958999605,1.97729867264
4,59,1.17212006839,1.96357392596
5,59,2.10625457005,1.95044991211
6,59,3.24251331563,1.93965995278
7,59,4.51095011915,1.93123214259
8,59,5.79782424897,1.92538484353
9,59,7.06340628061,1.92130290681
10,59,8.21625366602,1.91950781044
11,59,9.55161090841,1.91616976447
12,59,10.5966634655,1.91655042888
13,59,11.9382126541,1.91346167383
14,59,13.1662441337,1.91267149927
15,59,14.0231103948,1.91537141932
16,59,15.3336564057,1.91114524992
17,59,16.4484171697,1.91107837262
18,59,17.7067838103,1.9104493303
19,59,19.0278680399,1.91325849371
20,59,19.5036439939,1.91751626498
21,59,20.734328814,1.91010958408
22,59,21.9849773686,1.90960656464
23,59,23.1383022606,1.90927683642
24,59,24.1535179343,1.90954162607
25,59,25.4063883199,1.90937190138
26,59,26.5741662482,1.90980056808
27,59,27.8062173348,1.91123058489
28,59,29.1241238865,1.91645357191
29,59,29.9553633676,1.92907030277
1,61,0.018531652654,1.9973781065
2,61,0.144161968271,1.98986886523
3,61,0.474231927529,1.97855783503
4,61,1.07592580031,1.96527493269
5,61,1.95552483518,1.95224502952
6,61,3.04853638263,1.94123832775
7,61,4.2075497116,1.93295815753
8,61,5.44501436235,1.92678058856
9,61,6.65317571737,1.92255602416
10,61,7.99576464236,1.92002414982
11,61,9.10387971381,1.91692274401
12,61,10.3966042148,1.91687487705
13,61,11.3849655095,1.91388126621
14,61,12.5829023892,1.91282700201
15,61,13.8547758814,1.91558695271
16,61,14.6548648839,1.91179003841
17,61,15.858814727,1.91081692738
18,61,16.9850949256,1.91045215784
19,61,18.1892441159,1.910728416
20,61,19.3749109947,1.91769001664
21,61,19.8077745145,1.9133168551
22,61,21.08126872,1.90974271665
23,61,22.1922284899,1.9095795832
24,61,23.4215656635,1.90957873991
25,61,24.3907316763,1.90928269559
26,61,25.612902083,1.90988262185
27,61,26.7341983067,1.91008668864
28,61,27.9160158603,1.9114476963
29,61,29.1897496218,1.91695629256
30,61,29.95954745,1.92924031021
1,63,0.016825932635,1.99754013855
2,63,0.130997791979,1.99047345702
4,63,0.977827934021,1.96710083207
5,63,1.788158104,1.95430310923
8,63,5.09630539999,1.92869404799
10,63,7.53654777084,1.9200978261
11,63,8.64542669564,1.91771719388
13,63,10.8422616867,1.914915713
16,63,14.009326819,1.91561452867
17,63,15.224705014,1.91115241204
19,63,17.4309552765,1.91053536601
20,63,18.6581297326,1.91154336659
22,63,20.204820457,1.91120630617
23,63,21.3799601025,1.90962883452
25,63,23.6938909527,1.91104255166
26,63,24.600424645,1.90921959243
29,63,28.0254960754,1.91173228548
31,63,29.9632269925,1.92939551107
1,65,0.0153231705308,1.99768765346
2,65,0.119383346167,1.99102643348
3,65,0.393256563884,1.98088222279
4,65,0.901244244021,1.96860057286
6,65,2.59322950032,1.94532490553
7,65,3.70792229333,1.93613007868
8,65,4.89577901895,1.92965422445
9,65,6.03548137521,1.92460653128
11,65,8.19538220454,1.91972793336
12,65,9.40404333062,1.91636965958
14,65,11.539590525,1.91370206231
16,65,13.8681462294,1.91580062888
17,65,14.591612993,1.91190567303
18,65,15.7336454774,1.91085933251
19,65,16.7823455203,1.910503899
21,65,19.1079113406,1.91388340135
22,65,19.4875974169,1.91793599793
23,65,20.5641819554,1.91034603064
24,65,21.6946125352,1.90941891672
27,65,24.8106242498,1.90925691314
28,65,25.8054734469,1.9100095166
29,65,26.9257692901,1.91026870984
